StartDate,EndDate,Status,Progress,Duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,1_prob_pre1,2_prob_pre1,3_prob_pre1,4_prob_pre1,1_prob_distr1,2_prob_distr1,3_prob_distr1,4_prob_distr1,5_prob_distr1,6_prob_distr1,1_prob_pre2,2_prob_pre2,3_prob_pre2,4_prob_pre2,climate_t_First Click,climate_t_Last Click,climate_t_Page Submit,climate_t_Click Count,climate_post1,stadium_t_First Click,stadium_t_Last Click,stadium_t_Page Submit,stadium_t_Click Count,stadium_post1,fentanyl_t_First Click,fentanyl_t_Last Click,fentanyl_t_Page Submit,fentanyl_t_Click Count,fentanyl_post1,learning_t_First Click,learning_t_Last Click,learning_t_Page Submit,learning_t_Click Count,learning_post1,1_prob_distr2,2_prob_distr2,3_prob_distr2,4_prob_distr2,5_prob_distr2,6_prob_distr2,check_33,1_prob_post2,2_prob_post2,3_prob_post2,4_prob_post2,1_persuasive,2_persuasive,3_persuasive,4_persuasive,1_trust,2_trust,3_trust,4_trust,5_trust,6_trust,7_trust,Age,Gender,Race,Education_level,Political_Party,Political_Views,workerId,hitId,assignmentId,subj_id
2022-04-27T10:56:58Z,2022-04-27T11:08:00Z,IP Address,100,662,TRUE,2022-04-27T11:08:00Z,R_YYPS1lnWozDZqAV,anonymous,EN,I consent to participate in this study.,80,100,20,0,90,90,10,75,100,60,80,100,20,0,0,0,16.041,0,100,0,0,37.11,0,10,0,0,37.224,0,0,0,0,20.942,0,0,100,90,10,60,100,60,33,5,100,0,0,Moderately persuasive,Extremely persuasive,Very persuasive,Very persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat untrustworthy,40,Male,Multiracial or Biracial,Some undergraduate education,Independent,Slightly Liberal,A181HHZC94KPZR,36JW4WBR1EXKY1TGXJITL89JRHPHF1,31QNSG6A506GDHBB2YWD9NYRRGQ87E,128
2022-04-27T10:58:08Z,2022-04-27T11:09:00Z,IP Address,100,651,TRUE,2022-04-27T11:09:00Z,R_2viBnN3F8nP4YnX,anonymous,EN,I consent to participate in this study.,50,1,30,40,5,10,30,10,10,60,20,30,30,20,0,0,33.584,0,89,0,0,19.182,0,81,0,0,27.769,0,30,0,0,17.716,0,41,45,30,30,35,15,45,33,66,81,25,50,Moderately persuasive,Moderately persuasive,Moderately persuasive,Moderately persuasive,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,24,Female,White or Caucasian,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,A31X7UUWQ3O4GB,3OB6JN3AAY23T5Z0FBY0U2VYBRZMRA,39ZSFO5CAH97V9JQ6AMF85LPF2IUJN,129
2022-04-27T10:54:51Z,2022-04-27T11:09:07Z,IP Address,100,855,TRUE,2022-04-27T11:09:07Z,R_2PuriM0hmPL2hxm,anonymous,EN,I consent to participate in this study.,40,70,60,0,85,70,15,20,30,40,40,70,60,0,0,0,20.885,0,90,0,0,24.896,0,20,0,0,129.37,0,10,0,0,34.794,0,90,60,80,10,20,30,20,33,20,90,10,80,Very persuasive,Extremely persuasive,Extremely persuasive,Very persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,Somewhat untrustworthy,36,Female,White or Caucasian,High School Diploma,Democratic Party,Very Liberal,A25VPV47HCP6DX,31ODACBEO2S6FZX5MT5M1LKZ7UFQSP,3FQ5JJ512U1PB35ZRUA5VPT8MVPKNK,130
2022-04-27T10:58:26Z,2022-04-27T11:11:15Z,IP Address,100,769,TRUE,2022-04-27T11:11:15Z,R_0dBelvQMhPeviCZ,anonymous,EN,I consent to participate in this study.,5,99,65,80,50,90,70,0,80,60,20,99,70,80,0,0,16.087,0,100,0,0,15.971,0,5,0,0,28.034,0,60,0,0,23.885,0,85,80,90,80,0,80,60,33,5,100,70,90,Very persuasive,Moderately persuasive,Not at all persuasive,Not at all persuasive,Completely trustworthy,Completely trustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat untrustworthy,44,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,ARI1EMAHUA9PO,3SU800BH9E5MUCP9BY0MGM2NSR0QU5,3E4GGUZ1TH4TMHG65BCL31QAB0Y2KB,131
2022-04-27T11:00:37Z,2022-04-27T11:11:24Z,IP Address,100,646,TRUE,2022-04-27T11:11:24Z,R_1OrFZMYirjXQFWY,anonymous,EN,I consent to participate in this study.,70,100,5,25,15,70,50,65,1,0,70,100,2,25,74.297,74.297,74.859,1,100,0,0,16.218,0,25,0,0,41.763,0,2,0,0,67.985,0,15,10,50,50,70,10,0,33,25,100,2,25,Very persuasive,Extremely persuasive,Extremely persuasive,Moderately persuasive,Completely trustworthy,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Completely trustworthy,Largely trustworthy,31,Male,Multiracial or Biracial,Some graduate education,Democratic Party,Very Liberal,A2QTL039A5VV3I,3K2CEDRADJEG9KCSJ03VUHWGZCWTMU,3RRCEFRB7VP2WSRZ3CIGXD4I8KL4BP,132
2022-04-27T11:04:07Z,2022-04-27T11:11:54Z,IP Address,100,466,TRUE,2022-04-27T11:11:54Z,R_1g8GkgwSpeix8Wk,anonymous,EN,I consent to participate in this study.,15,8,55,35,85,12,7,1,25,22,8,22,52,35,5.549,5.549,17.661,1,99,6.598,8.953,16.517,2,2,5.817,10.341,17.239,3,1,17.686,21.443,26.085,3,11,90,22,8,2,44,21,33,3,99,1,11,Moderately persuasive,Very persuasive,Moderately persuasive,Slightly persuasive,Somewhat trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely untrustworthy,42,Female,White or Caucasian,Bachelor’s Degree,Republican Party,Very Conservative,A1B1DPJRVIAV3L,3W1K7D6QTJUGC5HUY3242PM389EBZ3,3J2UYBXQQUPFRSS3OKE6AUSDD7U60Q,133
2022-04-27T11:04:10Z,2022-04-27T11:12:05Z,IP Address,100,474,TRUE,2022-04-27T11:12:06Z,R_cUxA8vz9tg2EGSB,anonymous,EN,I consent to participate in this study.,15,96,2,25,20,90,50,45,40,25,15,96,2,20,0,0,17.11,0,99,3.42,18.165,21.355,18,5,2.544,30.592,32.192,32,0,12.898,19.361,28.371,4,8,35,90,50,40,35,30,33,4,99,0,5,Extremely persuasive,Extremely persuasive,Extremely persuasive,Very persuasive,Completely trustworthy,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Completely trustworthy,Largely trustworthy,28,Male,White or Caucasian,Some undergraduate education,Other,Very Liberal,A2JDYN6QM8M5UN,36JW4WBR1EXKY1TGXJITL89JRHPHF1,34YB12FSQ71ERZOGP2AQKICFAOYGMD,134
2022-04-27T10:56:46Z,2022-04-27T11:12:32Z,IP Address,100,946,TRUE,2022-04-27T11:12:33Z,R_3scfdNH20KGGYQz,anonymous,EN,I consent to participate in this study.,20,35,60,75,50,90,88,80,25,25,10,30,80,80,0,0,62.891,0,50,0,0,29.1,0,1,0,0,52.222,0,10,0,0,54.139,0,20,25,80,75,75,50,25,33,1,50,10,40,Very persuasive,Slightly persuasive,Slightly persuasive,Not at all persuasive,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,Largely untrustworthy,Somewhat untrustworthy,Largely trustworthy,Somewhat trustworthy,50,Female,White or Caucasian,Some undergraduate education,Independent,Slightly Conservative,A34YDGVZKRJ0LZ,36JW4WBR1EXKY1TGXJITL89JRHPHF1,358010RM5N6838DFS4BLV0VN475VX0,135
2022-04-27T10:50:47Z,2022-04-27T11:12:45Z,IP Address,100,1317,TRUE,2022-04-27T11:12:45Z,R_yUSiG5e5iErK4BX,anonymous,EN,I consent to participate in this study.,65,99,50,80,70,50,50,20,10,50,65,99,50,80,0,0,33.599,0,99,0,0,18.636,0,50,0,0,16.076,0,10,15.878,15.878,16.218,1,50,70,50,33,33,10,50,33,50,99,10,50,Slightly persuasive,Very persuasive,Moderately persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat untrustworthy,41,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,A3T9WZOUQGE2UW,329E6HTMT4FGKFEVJ9KOXR0EG8OK3Z,351SEKWQS9UBFFEPNC9IEX9IXWIMD9,136
2022-04-27T10:56:16Z,2022-04-27T11:12:53Z,IP Address,100,997,TRUE,2022-04-27T11:12:54Z,R_OvBaIuDgpS9zs4x,anonymous,EN,I consent to participate in this study.,75,97,5,95,80,99,0,15,35,45,85,97,5,100,0,0,29.65,0,97,20.462,20.462,22.443,1,85,0,0,28.227,0,5,0,0,36.902,0,100,15,100,0,15,35,45,33,85,97,5,100,Moderately persuasive,Moderately persuasive,Moderately persuasive,Moderately persuasive,Completely trustworthy,Completely trustworthy,Completely trustworthy,Somewhat untrustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,54,Male,White or Caucasian,Bachelor’s Degree,Independent,Neither Liberal nor Conservative,A38OPVI04AH4JG,3JTPR5MT00PJYU1ZXS8HCOYYU4FK5P,3UNH76FOC1IEDQ9GJ8WWRIJJFKNYMS,137
2022-04-27T10:48:29Z,2022-04-27T11:12:57Z,IP Address,100,1467,TRUE,2022-04-27T11:12:58Z,R_25FbuHFB0jrqcVs,anonymous,EN,I consent to participate in this study.,85,99,50,70,30,100,25,60,5,50,85,99,60,70,0,0,16.235,0,98,0,0,18.625,0,15,0,0,17.151,0,5,0,0,21.988,0,30,5,85,25,20,5,50,33,15,98,5,15,Slightly persuasive,Very persuasive,Slightly persuasive,Slightly persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,60,Female,White or Caucasian,Some undergraduate education,Democratic Party,Slightly Liberal,A1DUPOUC9RNU4L,389A2A305WV2KP3A89L77APZ8NVC0J,3M23Y66POBKFS1CFXMXQK0YW8ZD6SD,138
2022-04-27T11:03:36Z,2022-04-27T11:13:03Z,IP Address,100,567,TRUE,2022-04-27T11:13:04Z,R_1ihDzexAUuQJ5sL,anonymous,EN,I consent to participate in this study.,40,100,0,95,18,100,1,2,13,20,50,100,0,96,0,0,21.919,0,100,0,0,19.863,0,20,0,0,17.252,0,0,0,0,39.537,0,3,6,100,1,5,2,21,33,25,100,0,2,Moderately persuasive,Extremely persuasive,Extremely persuasive,Very persuasive,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Completely untrustworthy,Somewhat trustworthy,Largely trustworthy,33,Male,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,AFM65NU0UXIGP,3SU800BH9E5MUCP9BY0MGM2NSR0QU5,32VNZTT0AGHPCZ8OZ946XS9MQ6O4R2,139
2022-04-27T11:01:27Z,2022-04-27T11:14:17Z,IP Address,100,769,TRUE,2022-04-27T11:14:18Z,R_217CL1yk6EldiWs,anonymous,EN,I consent to participate in this study.,61,19,50,90,98,69,99,87,100,45,43,88,58,64,0,0,19.3,0,89,0,0,248.29,0,33,0,0,16.534,0,55,0,0,47.924,0,99,20,15,21,23,13,25,33,28,19,22,19,Extremely persuasive,Slightly persuasive,Slightly persuasive,Very persuasive,Somewhat untrustworthy,Completely untrustworthy,Somewhat trustworthy,Completely untrustworthy,Completely untrustworthy,Somewhat untrustworthy,Largely trustworthy,NA,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Neither Liberal nor Conservative,AVFMTS8A5R4XK,36JW4WBR1EXKY1TGXJITL89JRHPHF1,3WETL7AQW2LFPGRM2OMKKMCKKO3352,140
2022-04-27T10:56:46Z,2022-04-27T11:15:00Z,IP Address,100,1093,TRUE,2022-04-27T11:15:01Z,R_3KBkfJB7XusQAOg,anonymous,EN,I consent to participate in this study.,5,90,1,90,95,98,90,70,98,40,1,95,1,95,0,0,17.693,0,95,78.893,78.893,443.197,1,1,0,0,15.991,0,1,0,0,42.454,0,90,95,90,75,70,90,42,33,1,90,1,50,Extremely persuasive,Extremely persuasive,Extremely persuasive,Slightly persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,57,Female,White or Caucasian,Some undergraduate education,Democratic Party,Slightly Liberal,A1KWC8TW8ANBQ8,3LXX8KJXQ4MLP8OQYADRVLK90589OP,3G5F9DBFOYABHID0N0TZSE7TGHNHVU,141
2022-04-27T11:07:48Z,2022-04-27T11:15:12Z,IP Address,100,443,TRUE,2022-04-27T11:15:12Z,R_1oARrGthxcrU5Gm,anonymous,EN,I consent to participate in this study.,55,99,5,75,60,70,50,69,25,35,55,99,5,69,17.475,17.475,17.945,1,100,0,0,17.499,0,10,29.09,29.09,32.368,1,1,0,0,16.177,0,20,50,60,50,70,30,35,33,15,100,1,10,Very persuasive,Very persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,33,Male,White or Caucasian,Master’s Degree,Democratic Party,Very Liberal,A2V6E7SGEU0EFD,31S7M7DAHO3W32U7JO2GU4HRZ76TLS,3S96KQ6I9VHFSA49W9AU0B4AR4DTDG,142
2022-04-27T10:40:38Z,2022-04-27T11:16:09Z,IP Address,100,2130,TRUE,2022-04-27T11:16:09Z,R_1ONATlNKnRalxvd,anonymous,EN,I consent to participate in this study.,20,50,20,60,15,25,20,30,20,20,30,60,20,60,1.42,1.786,18.699,2,90,15.64,15.64,15.831,1,10,11.543,11.543,15.549,1,0,2.744,3.161,17.346,2,20,25,30,10,20,10,50,33,10,90,0,20,Very persuasive,Very persuasive,Moderately persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,41,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,A183WYXN12P2TJ,3XJOUITW9247UZAKBTACBQGL9DTQTE,3G2UL9A02MRT93SN9JZFP920LL076R,143
2022-04-27T11:10:16Z,2022-04-27T11:16:19Z,IP Address,100,363,TRUE,2022-04-27T11:16:19Z,R_2zpYCx4ce5JhwJg,anonymous,EN,I consent to participate in this study.,15,95,80,75,6,95,50,50,50,15,15,95,80,75,0,0,16.579,0,95,0,0,16.541,0,10,0,0,16.411,0,5,2.646,2.646,17.627,1,60,50,60,50,50,30,15,33,10,95,5,65,Extremely persuasive,Extremely persuasive,Extremely persuasive,Slightly persuasive,Completely trustworthy,Completely trustworthy,Completely trustworthy,Completely trustworthy,Completely trustworthy,Completely trustworthy,Somewhat trustworthy,25,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,AMTTB8JUWRRM7,3W9XHF7WHS8LJWCPYOQFF44CA71TKP,3XLBSAQ9ZDPVXDCYBOWQM7VVQPX7ZI,144
2022-04-27T10:55:54Z,2022-04-27T11:16:30Z,IP Address,100,1236,TRUE,2022-04-27T11:16:31Z,R_1jNzyWmhtrSI6Z6,anonymous,EN,I consent to participate in this study.,30,99,65,60,50,80,40,75,0,45,30,99,65,70,0,0,231.515,0,100,0,0,243.86,0,5,0,0,21.286,0,0,0,0,282.887,0,40,50,90,30,50,0,45,33,5,100,0,30,Moderately persuasive,Extremely persuasive,Very persuasive,Moderately persuasive,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely untrustworthy,Largely trustworthy,Somewhat trustworthy,35,Male,White or Caucasian,High School Diploma,Democratic Party,Very Liberal,AW0MG225VXWCN,3IQ9O0AYXECUD1M1YL532OPZI3CTIE,3WR9XG3T6COFUGO9QV60SBIMPUU473,145
2022-04-27T10:46:41Z,2022-04-27T11:18:12Z,IP Address,100,1890,TRUE,2022-04-27T11:18:14Z,R_2z7M8ZJb0fq6PVd,anonymous,EN,I consent to participate in this study.,85,10,100,80,90,95,50,70,30,5,90,10,95,85,20.639,22.826,30.551,3,89,0,0,52.572,0,15,0,0,41.832,0,2,0,0,52.28,0,10,75,85,50,50,20,3,33,15,89,0,10,Very persuasive,Moderately persuasive,Slightly persuasive,Not at all persuasive,Largely untrustworthy,Somewhat untrustworthy,Somewhat trustworthy,Largely untrustworthy,Somewhat trustworthy,Somewhat untrustworthy,Largely trustworthy,71,Female,White or Caucasian,Some undergraduate education,Republican Party,Very Conservative,A37OUZOGQKGMW0,3OND0WXMI4SSSNTK28YN3QOJFGAHEJ,3QRYMNZ7F7UOEMVML3OXWGG458FNTS,146
2022-04-27T10:35:44Z,2022-04-27T11:18:34Z,IP Address,100,2569,TRUE,2022-04-27T11:18:34Z,R_2YJHtZJUyucofSz,anonymous,EN,I consent to participate in this study.,25,10,5,75,60,70,50,90,1,20,25,10,5,75,0,0,18.142,0,20,0,0,16.317,0,10,0,0,16.77,0,0,0,0,17.14,0,30,25,70,50,90,5,20,33,5,20,0,30,Very persuasive,Not at all persuasive,Extremely persuasive,Moderately persuasive,Somewhat trustworthy,Largely trustworthy,Somewhat untrustworthy,Largely untrustworthy,Somewhat trustworthy,Largely trustworthy,Largely trustworthy,31,Female,White or Caucasian,Bachelor’s Degree,Republican Party,Very Conservative,A3CGQOJC28OVGN,3R16PJFTTB412BXZJNP77WSKU8KK4K,3EG49X3513PNOIYERW3DJ8FONEF6XL,147
2022-04-27T11:15:11Z,2022-04-27T11:21:41Z,IP Address,100,390,TRUE,2022-04-27T11:21:41Z,R_YPIDhv8h0Ry62f7,anonymous,EN,I consent to participate in this study.,100,24,10,33,28,50,0,50,16,20,100,23,3,49,0,0,16.42,0,90,0,0,16.896,0,100,0,0,19.133,0,0,0,0,16.832,0,10,100,50,0,50,15,20,33,100,50,0,20,Extremely persuasive,Extremely persuasive,Extremely persuasive,Extremely persuasive,Completely trustworthy,Completely trustworthy,Largely trustworthy,Somewhat untrustworthy,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,55,Male,White or Caucasian,Bachelor’s Degree,Democratic Party,Very Liberal,A1B76WYZ47BQJ,3EQVJH0T58YUH6BHS3NI2COKIQXTHL,3S3AMIZX33IY6T2YANF4B1463IECDH,148
2022-04-27T11:12:19Z,2022-04-27T11:24:34Z,IP Address,100,734,TRUE,2022-04-27T11:24:34Z,R_xfNCe4HucyOZPvX,anonymous,EN,I consent to participate in this study.,100,90,100,90,80,70,5,90,40,10,100,90,100,60,36.235,36.235,37.62,1,97,0,0,26.616,0,5,44.55,45.743,47.599,2,0,34.463,34.463,35.956,1,2,80,20,5,80,40,10,33,5,97,0,0,Very persuasive,Extremely persuasive,Very persuasive,Extremely persuasive,Completely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat trustworthy,Completely trustworthy,Largely trustworthy,70,Female,White or Caucasian,High School Diploma,Democratic Party,Very Liberal,AOOLS8280CL0Z,3OB6JN3AAY23T5Z0FBY0U2VYBRZMRA,39N5ACM9HN05XSYL3CW895KNBGEP9R,149
2022-04-27T11:16:44Z,2022-04-27T11:25:05Z,IP Address,100,500,TRUE,2022-04-27T11:25:05Z,R_2qw57TTivHT0k0Q,anonymous,EN,I consent to participate in this study.,20,99,95,70,97,95,40,50,30,45,20,99,85,75,0,0,20.061,0,99,3.875,3.875,34.009,1,3,2.91,2.91,34.734,1,0,4.139,4.139,37.633,1,50,90,90,40,50,25,40,33,1,99,0,40,Very persuasive,Very persuasive,Extremely persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,41,Male,White or Caucasian,Master’s Degree,Democratic Party,Very Liberal,A1FYWSPNO7KN1O,3LXX8KJXQ4MLP8OQYADRVLK90589OP,3NL0RFNU0O03PVVT9PV9WGN8VEU4K9,150
2022-04-27T10:54:37Z,2022-04-27T11:25:33Z,IP Address,100,1856,TRUE,2022-04-27T11:25:34Z,R_1Q9J3iEadCRRC9b,anonymous,EN,I consent to participate in this study.,65,50,25,20,25,50,5,85,25,12,65,50,25,25,0,0,233.327,0,100,0,0,63.013,0,65,0,0,20.727,0,0,295.939,303.347,337.743,4,31,5,65,10,5,10,5,33,65,10,0,65,Moderately persuasive,Extremely persuasive,Extremely persuasive,Slightly persuasive,Completely trustworthy,Completely trustworthy,Completely trustworthy,Somewhat untrustworthy,Largely trustworthy,Completely trustworthy,Somewhat untrustworthy,43,Female,White or Caucasian,Master’s Degree,Democratic Party,Very Liberal,A1AMGHYG5PT0L2,3XJOUITW9247UZAKBTACBQGL9DTQTE,3PPTZCWALZX53VHD7N5WMYCQVFOZQ7,151
2022-04-27T10:19:57Z,2022-04-27T11:25:45Z,IP Address,100,3947,TRUE,2022-04-27T11:25:45Z,R_2SoS5dtq4E1Edx0,anonymous,EN,I consent to participate in this study.,60,15,90,50,50,30,60,75,5,40,60,20,90,50,0,0,20.606,0,15,0,0,24.902,0,75,0,0,22.205,0,3,0,0,28.971,0,50,50,30,60,70,5,40,33,80,15,3,50,Very persuasive,Not at all persuasive,Moderately persuasive,Moderately persuasive,Completely untrustworthy,Largely untrustworthy,Somewhat trustworthy,Completely untrustworthy,Somewhat trustworthy,Somewhat trustworthy,Somewhat trustworthy,41,Female,White or Caucasian,Master’s Degree,Republican Party,Very Conservative,A2C84POENS2UNY,3XJOUITW9247UZAKBTACBQGL9DTQTE,324G5B4FBCLYVS687UJYG8S98IE70Q,152
2022-04-27T10:58:42Z,2022-04-27T11:26:38Z,IP Address,100,1676,TRUE,2022-04-27T11:26:39Z,R_32KGZpCaCRUZ8Qb,anonymous,EN,I consent to participate in this study.,14,99,30,65,60,59,19,14,25,5,15,99,25,60,20.026,20.026,21.601,1,99,10.67,10.67,18.885,1,3,0,0,38.707,0,0,0,0,18.995,0,20,65,45,15,40,25,5,33,3,99,0,30,Moderately persuasive,Moderately persuasive,Slightly persuasive,Slightly persuasive,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,48,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,A2NT3OQZUUZPEO,37VUR2VJ7I22REOS4SP7LF89DF1C1M,32KTQ2V7RMSZCP18BW4GS1QS6B3M9S,153
2022-04-27T11:16:47Z,2022-04-27T11:26:52Z,IP Address,100,605,TRUE,2022-04-27T11:26:53Z,R_10MDKi4ON8tvdGT,anonymous,EN,I consent to participate in this study.,55,80,0,90,50,70,70,55,65,45,55,80,0,90,0,0,41.411,0,90,0,0,31.181,0,45,0,0,41.557,0,0,0,0,47.502,0,60,50,70,55,55,65,40,33,45,90,0,60,Moderately persuasive,Very persuasive,Very persuasive,Moderately persuasive,Largely trustworthy,Largely trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,29,Male,Black or African American,High School Diploma,Democratic Party,Slightly Liberal,A2UOSEPGNUITM8,3I4E7AFQ3SCQ8C67G3Q3EP4ZVI1TJQ,3ZQIG0FLQNTTE88PIZFZTHHGV5ZVW7,154
2022-04-27T11:21:10Z,2022-04-27T11:26:58Z,IP Address,100,347,TRUE,2022-04-27T11:26:58Z,R_2WAVo9xYvvi5YYl,anonymous,EN,I consent to participate in this study.,30,96,50,22,77,88,25,45,30,20,35,96,50,30,0,0,15.743,0,97,17.923,17.923,18.919,1,15,0,0,16.296,0,3,0,0,24.444,0,20,70,88,20,45,23,20,33,15,97,0,15,Very persuasive,Moderately persuasive,Extremely persuasive,Moderately persuasive,Completely trustworthy,Largely trustworthy,Somewhat trustworthy,Somewhat untrustworthy,Somewhat trustworthy,Largely trustworthy,Largely untrustworthy,31,Female,White or Caucasian,Some undergraduate education,Democratic Party,Slightly Liberal,A1ODA3Q5H6HTDQ,3CIS7GGG7DWXX9Z4275MM5D99OCEUH,36H9ULYP6B7ICRM0BLRGM5KM5F3JFD,155
2022-04-27T11:07:23Z,2022-04-27T11:28:34Z,IP Address,100,1270,TRUE,2022-04-27T11:28:34Z,R_Z9PrCmwULSAATiF,anonymous,EN,I consent to participate in this study.,60,80,0,5,47,70,20,40,25,5,60,70,0,5,0,0,126.275,0,95,0,0,55.059,0,5,0,0,100.977,0,0,0,0,44.789,0,10,47,70,20,40,25,5,33,10,95,0,10,Very persuasive,Very persuasive,Moderately persuasive,Slightly persuasive,Completely trustworthy,Largely trustworthy,Largely trustworthy,Largely untrustworthy,Somewhat untrustworthy,Somewhat trustworthy,Somewhat untrustworthy,23,Female,White or Caucasian,Some undergraduate education,Democratic Party,Very Liberal,AFJFYJZ849YOZ,3JTPR5MT00PJYU1ZXS8HCOYYU4FK5P,3TMSXRD2XFDDSWSRBLVAMTA061SW1J,156
2022-04-27T11:20:25Z,2022-04-27T11:29:16Z,IP Address,100,531,TRUE,2022-04-27T11:29:16Z,R_OyhT5WSo7MkzwBz,anonymous,EN,I consent to participate in this study.,30,80,25,50,0,80,50,0,20,55,30,80,20,50,3.477,12.321,22.815,6,99,6.351,22.379,23.719,4,5,2.026,9.504,16.23,2,0,3.436,4.365,38.497,2,0,0,80,50,0,10,52,33,0,99,0,80,Very persuasive,Very persuasive,Extremely persuasive,Very persuasive,Largely trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat trustworthy,Largely trustworthy,Somewhat untrustworthy,34,Female,White or Caucasian,Bachelor’s Degree,Democratic Party,Slightly Liberal,A11WCFPJSR5VZP,3W1K7D6QTJUGC5HUY3242PM389EBZ3,3U5NZHP4L0FYCYG41OK0MMIBUTMPHH,157
2022-04-27T11:07:24Z,2022-04-27T11:29:31Z,IP Address,100,1326,TRUE,2022-04-27T11:29:31Z,R_2fD70Z2TyS3JpFj,anonymous,EN,I consent to participate in this study.,50,4,20,75,30,70,90,45,90,0,61,5,30,70,0,0,21.87,0,25,0,0,17.985,0,10,0,0,34.452,0,2,0,0,54.984,0,13,25,70,90,45,90,0,33,10,25,4,10,Very persuasive,Slightly persuasive,Very persuasive,Slightly persuasive,Largely untrustworthy,Somewhat trustworthy,Largely trustworthy,Largely untrustworthy,Largely trustworthy,Largely trustworthy,Somewhat untrustworthy,48,Male,White or Caucasian,Bachelor’s Degree,Republican Party,Slightly Conservative,A3FGT6EU39C6S4,3W9XHF7WHS8LJWCPYOQFF44CA71TKP,3RANCT1ZVOU1DQLEII9YAH2C7X9BUJ,158
2022-04-27T11:20:13Z,2022-04-27T11:32:03Z,IP Address,100,709,TRUE,2022-04-27T11:32:03Z,R_p6NuBWTQABxfQvT,anonymous,EN,I consent to participate in this study.,25,0,90,10,75,20,75,90,0,0,30,5,95,40,17.012,17.012,34.878,1,5,12.487,12.487,21.31,1,10,6.899,6.899,22.772,1,25,3.525,3.525,18.287,1,30,75,20,75,75,0,0,33,20,5,20,20,Moderately persuasive,Not at all persuasive,Slightly persuasive,Slightly persuasive,Largely untrustworthy,Somewhat untrustworthy,Somewhat untrustworthy,Largely untrustworthy,Somewhat untrustworthy,Somewhat untrustworthy,Somewhat trustworthy,55,Male,White or Caucasian,Bachelor’s Degree,Independent,Very Conservative,A17ZTBC2843EBM,3W9XHF7WHS8LJWCPYOQFF44CA71TKP,3AAPLD8UCLUW4Q9BI5TKRWJ8JW7HTE,159
